13 870
613 602
285 852
573 492
872 152
961 23
352 468
130 852
397 204
352 706
656 4
414 653
345 653
932 364
815 331
417 118
139 208
66 462
324 317
352 680
345 208
719 697
931 626
26 492
775 955
613 35
324 653
167 545
43 710
613 606
352 269
453 506
819 847
613 200
87 265
872 824
108 538
167 227
324 601
359 400
151 463
412 202
1018 644
453 1009
151 818
815 151
180 921
719 236
313 408
151 38
1018 255
822 151
151 852
699 883
680 601
308 658
587 900
613 774
872 414
781 995
449 463
515 269
976 566
613 971
613 532
59 374
568 599
613 263
430 445
542 955
785 129
108 843
151 501
64 599
872 1020
390 282
265 504
680 801
872 130
931 560
464 406
653 746
613 315
430 298
852 843
872 352
945 801
872 912
942 374
230 931
955 905
613 1004
1018 531
352 843
599 227
47 331
587 822
644 824
1009 527
390 204
167 468
658 279
675 971
568 589
955 364
315 270
869 670
719 886
345 599
151 569
573 609
907 654
108 194
719 889
308 901
635 317
573 317
1018 933
680 515
66 980
1018 763
613 748
66 348
380 165
815 68
352 380
66 942
98 151
872 531
872 955
997 955
815 527
678 689
386 483
872 843
675 609
719 963
613 400
326 716
326 75
781 50
716 431
550 363
897 289
955 400
907 725
345 693
414 562
84 47
383 317
66 869
137 267
587 65
636 788
120 921
453 212
613 989
820 746
212 843
352 852
338 463
706 796
66 26
364 94
872 955
66 869
613 989
719 198
492 616
392 599
167 897
971 729
613 198
613 690
613 333
230 815
659 898
566 317
352 87
613 955
680 942
828 489
69 532
587 161
594 838
931 560
613 130
58 397
180 878
912 364
889 262
120 834
613 905
613 801
43 208
352 183
955 602
955 438
352 1006
714 955
659 265
960 772
542 527
613 740
69 345
613 417
613 680
613 243
955 484
91 722
317 843
324 531
352 285
644 298
412 507
796 699
693 400
680 31
719 298
352 317
424 974
154 599
1015 729
613 352
66 665
613 559
796 449
719 559
345 659
352 317
613 391
719 796
613 464
87 185
872 154
719 815
345 907
1023 801
198 66
424 898
719 87
490 468
390 151
352 824
872 719
876 47
931 488
345 381
820 66
573 791
953 287
58 108
719 843
636 596
699 527
815 594
872 815
656 233
412 331
693 306
815 608
265 464
613 414
326 294
212 689
613 66
613 180
798 774
531 611
326 861
907 648
66 397
613 815
680 204
882 59
955 778
129 708
613 549
123 781
573 217
680 787
976 690
613 217
383 380
345 168
151 317
531 971
872 457
989 333
352 566
838 211
39 215
613 317
345 587
352 898
324 771
326 945
453 955
815 215
326 489
594 422
719 26
912 700
953 815
66 699
613 352
613 241
613 137
644 492
414 235
313 317
815 424
918 912
955 399
815 147
313 889
359 369
345 955
587 342
955 326
872 815
438 307
230 453
613 298
434 269
453 123
807 710
931 468
414 781
613 331
326 687
587 969
680 217
146 363
955 796
130 787
212 325
417 699
257 562
599 545
453 653
719 955
132 468
1006 391
123 955
872 123
87 317
815 909
154 223
613 66
815 52
549 317
417 553
345 414
212 527
955 423
167 601
613 802
357 546
69 910
352 867
613 453
130 313
66 77
815 24
801 4
613 781
186 279
719 983
0 538
453 401
265 173
515 999
732 66
872 838
212 480
955 609
507 298
573 548
613 151
392 151
265 151
613 81
739 843
84 644
594 180
151 298
167 955
840 269
822 410
198 781
653 271
531 724
680 980
995 410
457 601
706 151
807 772
889 665
436 531
719 412
269 281
361 653
613 815
229 269
151 348
977 516
601 426
352 538
781 431
482 421
436 151
802 606
123 238
776 907
532 101
955 192
613 936
680 767
680 942
453 146
345 313
644 289
698 531
732 704
613 400
872 154
886 729
699 689
613 791
313 374
345 265
285 256
613 818
139 424
66 710
680 865
140 168
423 151
613 601
230 162
931 338
772 976
801 883
345 918
326 151
414 164
731 512
26 298
345 180
9 468
613 843
613 325
731 527
641 151
445 818
298 256
173 331
955 212
719 317
912 400
719 363
807 778
345 480
198 400
807 665
636 639
345 573
942 47
613 69
872 326
35 317
822 245
130 889
907 182
942 910
719 167
636 139
167 277
613 983
680 190
580 329
573 47
69 665
641 486
313 515
872 338
613 154
613 379
324 151
636 158
613 376
554 296
531 763
313 154
613 151
91 531
345 508
151 308
955 592
345 587
206 843
889 706
542 801
613 475
811 854
905 227
955 75
822 317
317 407
352 983
345 599
542 510
130 527
324 527
66 883
151 489
931 527
641 653
137 658
613 872
613 818
680 151
955 66
719 345
54 587
912 753
440 279
305 317
515 19
918 364
1023 781
879 317
925 527
599 481
167 414
352 636
75 41
613 815
217 1002
815 648
352 776
931 876
1018 102
98 798
801 210
658 867
333 126
352 255
801 883
989 781
613 953
333 317
146 653
154 767
587 129
989 263
815 955
466 317
313 359
130 338
719 154
352 955
815 401
164 767
636 573
815 573
265 424
955 311
599 774
215 129
352 424
680 54
587 971
905 895
731 693
613 126
549 424
636 723
64 845
345 865
613 822
345 989
130 313
872 719
719 269
659 447
69 1
265 573
815 223
693 492
126 658
357 753
352 955
87 869
123 955
872 198
680 687
680 57
275 532
901 502
57 47
19 424
1018 146
613 66
453 468
815 250
151 187
719 616
613 198
872 953
417 430
613 492
719 583
889 280
689 287
191 73
574 26
587 77
38 755
872 187
392 2
613 815
26 545
464 741
191 653
613 383
313 317
66 400
613 59
689 496
151 317
815 991
613 137
613 481
680 858
698 1005
66 653
931 946
872 719
230 19
687 624
613 815
719 857
761 151
79 562
687 767
464 905
198 971
955 447
955 512
807 716
613 795
424 687
613 872
316 468
641 639
401 317
917 867
265 590
918 317
706 843
50 974
364 1012
719 345
918 550
641 680
397 512
66 531
352 480
449 180
953 644
719 644
680 317
613 75
352 149
838 553
680 111
872 123
815 457
352 838
447 791
212 971
324 538
705 599
583 1023
815 317
424 545
587 640
613 123
66 208
636 256
313 317
905 227
613 113
719 26
352 313
942 149
313 41
955 132
1020 180
680 818
532 317
872 560
66 242
424 678
326 348
464 531
613 955
613 527
97 204
955 601
167 296
815 889
69 306
599 606
665 184
108 781
613 983
613 13
527 778
161 223
230 815
931 313
656 66
925 514
453 267
412 151
613 423
151 242
815 66
613 599
656 380
464 308
706 716
955 208
693 424
326 786
45 451
1018 587
905 424
613 531
587 811
815 925
602 379
872 292
345 527
66 573
693 151
345 845
613 864
900 400
66 187
438 468
872 333
352 130
414 437
719 236
560 217
151 26
352 438
167 581
525 279
723 108
66 980
613 345
206 217
719 151
989 400
230 149
464 47
594 606
889 108
613 658
154 601
453 345
613 955
531 68
87 838
801 1016
872 77
613 599
613 748
680 897
601 333
613 818
613 485
345 275
352 28
815 687
66 171
798 883
445 513
815 146
824 995
515 208
440 515
920 59
151 818
613 781
345 955
568 464
489 501
912 841
464 445
198 492
613 815
265 531
641 955
872 47
345 151
167 599
912 845
719 424
338 410
123 414
187 980
352 857
631 606
872 532
13 1009
918 538
903 38
665 16
392 308
115 402
815 108
352 64
613 424
680 414
412 317
680 955
613 680
181 767
613 801
719 130
453 130
613 298
680 401
296 527
260 512
352 45
641 66
641 871
87 49
641 317
872 689
54 976
613 636
613 1009
123 397
154 66
815 204
754 379
69 699
1018 194
69 570
653 42
531 329
824 540
352 313
230 995
568 208
872 815
905 35
345 609
892 599
488 938
680 709
613 656
613 66
250 548
392 808
613 653
66 285
345 654
24 1
129 616
912 925
659 824
613 663
613 515
815 464
151 177
872 352
665 927
953 658
245 242
265 527
613 68
66 204
680 363
154 315
953 641
69 741
352 123
872 154
793 753
311 142
414 1014
1006 208
706 151
414 925
962 980
801 538
995 862
719 87
389 741
613 872
66 818
545 406
345 909
277 395
352 931
97 59
417 977
613 4
613 872
599 208
815 653
352 636
464 1000
613 75
955 710
872 1018
66 231
613 410
229 424
719 63
706 47
243 912
66 560
613 545
599 187
230 66
840 942
154 414
840 468
352 556
815 573
436 317
613 123
167 587
560 217
955 180
659 168
81 4
613 945
317 400
315 710
417 108
824 298
613 230
815 423
345 541
815 108
587 204
47 940
869 451
87 653
613 180
641 108
857 149
897 458
613 440
260 468
139 424
87 687
126 492
324 424
69 1023
64 4
194 269
123 198
613 151
66 364
352 217
38 208
748 587
87 573
900 75
976 437
601 976
515 781
230 995
599 898
955 66
680 843
324 912
953 265
215 236
54 869
824 447
345 955
719 400
434 227
66 1016
324 4
989 644
317 506
573 29
815 317
326 614
508 59
872 675
631 167
872 758
87 180
953 781
265 527
719 853
613 168
953 857
942 501
151 929
425 985
230 955
17 802
955 317
889 961
352 706
802 91
953 955
641 573
619 561
15 980
453 324
666 151
345 706
313 256
424 1016
265 180
955 180
345 26
265 376
613 719
186 412
719 989
1016 483
912 512
587 237
680 961
87 66
781 147
631 47
345 820
345 424
734 808
903 844
599 193
680 889
802 49
698 983
486 801
151 1016
613 260
613 414
942 141
324 680
613 690
955 47
995 722
527 331
613 594
976 653
903 298
453 168
680 400
872 151
815 208
152 778
152 903
64 147
613 453
198 706
108 400
723 658
613 317
872 531
167 599
613 26
989 689
130 47
944 101
931 955
953 636
613 719
872 47
872 699
631 527
641 575
345 317
719 545
313 955
345 146
872 269
168 227
931 108
539 601
815 417
151 888
98 653
527 1016
905 545
111 483
123 379
719 641
130 229
424 228
417 702
719 345
497 370
345 673
66 383
464 173
326 653
815 889
613 516
345 326
118 208
554 781
417 483
140 770
815 527
215 883
802 746
81 91
352 680
243 66
167 118
13 955
161 798
222 151
265 421
69 781
912 781
265 636
345 989
872 66
288 910
345 331
352 818
719 68
123 1004
903 45
613 680
641 21
453 573
333 47
613 424
824 236
69 130
905 545
154 995
955 654
613 549
631 25
659 955
613 680
223 710
680 192
680 550
392 781
872 317
13 545
489 687
84 644
574 527
613 889
719 66
613 69
345 883
748 49
613 980
66 383
815 45
324 345
815 313
719 317
666 492
942 417
313 831
217 895
719 1003
719 601
613 980
81 180
69 636
793 955
87 955
636 545
781 47
931 641
907 980
464 423
230 280
815 386
989 312
594 680
123 665
706 438
414 180
573 514
357 526
208 141
918 687
123 912
59 362
573 424
905 103
719 811
151 47
233 983
995 702
568 1009
807 424
87 88
464 26
69 97
464 807
194 746
267 317
531 410
585 599
265 47
822 441
613 263
953 644
66 531
464 787
955 806
557 75
447 938
265 658
243 781
151 31
275 227
338 424
464 38
656 536
955 834
613 731
613 815
151 317
824 592
352 390
317 104
293 394
84 573
317 349
900 527
400 141
265 397
108 516
453 66
566 180
953 453
345 878
907 180
613 925
732 656
66 843
641 464
613 531
171 380
345 489
531 489
457 399
636 618
680 549
326 438
731 468
345 4
845 959
191 317
719 490
989 706
613 955
317 379
775 412
955 609
317 380
995 241
820 191
324 113
345 932
613 627
198 532
731 208
897 587
412 434
613 269
883 431
19 66
613 526
953 1023
154 710
641 296
352 161
123 577
352 110
151 228
613 392
43 28
573 97
602 715
613 602
807 545
613 872
872 69
778 852
108 925
631 724
515 644
187 255
815 587
430 609
149 527
787 843
693 665
66 430
815 58
313 900
644 869
719 832
838 596
815 35
953 641
942 317
693 991
706 949
706 697
719 815
820 909
436 573
852 606
785 824
613 108
989 739
98 912
636 348
815 151
719 483
644 562
644 208
1021 151
602 774
719 746
75 360
636 527
811 399
613 352
594 208
186 531
680 772
97 164
613 912
345 296
345 281
666 158
613 69
453 808
613 464
613 587
613 146
858 16
872 313
905 93
545 1014
641 653
719 345
719 414
108 296
774 400
488 208
137 424
719 538
414 769
613 217
872 424
317 147
613 653
464 245
801 481
955 648
613 296
352 977
123 414
636 256
123 515
613 811
352 285
285 142
857 963
815 317
317 977
931 326
123 141
26 214
26 400
376 212
889 767
376 527
753 630
872 631
665 603
918 560
872 719
613 818
532 317
45 208
613 723
490 810
693 151
613 857
550 900
665 180
414 606
872 279
872 193
613 872
912 299
732 828
753 895
989 531
680 636
613 942
383 862
719 317
953 680
931 702
275 59
417 99
587 262
167 66
91 399
968 980
978 48
903 178
69 468
464 824
43 277
146 93
613 1014
815 680
912 798
87 88
872 317
324 712
412 424
653 467
636 644
151 716
123 212
654 331
955 538
352 977
601 15
719 66
26 888
262 923
130 379
108 843
308 176
66 545
719 283
613 129
918 601
636 688
680 287
815 680
66 616
613 872
345 43
772 854
613 636
903 180
815 875
613 798
710 483
750 255
352 149
302 101
989 317
464 772
953 815
815 636
613 200
326 781
599 108
719 653
807 66
265 227
955 108
345 801
532 883
680 601
123 942
602 601
464 710
352 457
641 404
594 708
129 4
613 193
953 573
265 269
542 573
265 1023
198 687
953 208
345 58
123 26
130 946
815 163
490 843
828 527
333 665
960 781
801 168
38 180
872 352
872 193
953 50
497 609
412 925
414 66
345 680
732 834
296 963
345 644
108 397
243 180
352 644
376 798
352 953
269 256
801 208
599 1009
938 217
636 151
872 516
719 654
680 731
265 581
123 400
294 844
815 706
925 665
151 279
515 538
613 569
208 61
66 308
198 710
796 38
613 142
215 507
931 955
87 151
613 1018
953 390
87 47
108 110
989 675
919 72
317 189
568 269
162 735
137 127
613 468
151 925
815 633
19 346
151 545
912 895
91 193
599 208
815 971
486 400
613 690
719 527
390 869
876 451
84 468
613 872
397 120
66 4
680 801
613 532
133 399
735 28
69 778
345 26
324 702
464 221
815 801
265 560
250 360
819 971
815 66
874 656
94 843
529 317
815 680
931 130
130 424
243 468
13 26
345 208
680 912
815 955
641 793
17 955
151 527
680 364
599 925
126 983
719 180
69 592
680 445
932 392
613 230
989 45
583 485
154 820
613 47
453 123
215 140
953 912
424 1011
641 550
345 636
641 481
167 47
453 955
872 317
815 345
108 192
352 317
345 515
50 968
719 778
824 298
815 23
401 654
677 468
680 587
955 824
955 246
719 424
414 360
658 971
613 822
1023 269
613 204
815 424
87 43
392 151
872 832
731 945
503 84
352 890
69 680
146 805
538 88
872 392
151 653
872 468
424 898
680 66
313 37
345 942
66 912
903 843
680 905
601 317
69 886
613 918
644 75
613 326
464 487
653 818
676 573
215 985
265 474
180 400
815 151
776 151
151 217
781 794
811 562
352 594
568 208
753 28
719 706
613 87
613 791
66 513
680 317
822 778
66 818
532 91
345 560
352 776
613 931
453 26
857 597
953 815
613 47
457 305
872 400
198 955
317 180
872 680
883 194
641 889
126 653
872 435
680 437
397 229
613 352
659 260
613 59
778 49
698 550
54 801
317 61
613 538
118 492
815 457
130 912
1006 424
931 414
152 545
680 527
613 45
719 108
732 653
352 955
653 59
999 4
942 687
245 468
613 414
66 566
613 270
438 525
815 256
108 296
989 43
390 538
931 852
613 198
680 35
613 364
542 843
468 767
815 680
613 123
26 147
872 867
438 262
230 719
953 883
345 167
976 334
151 468
123 693
680 940
599 778
613 815
17 483
699 288
1018 49
123 129
94 560
568 317
613 66
613 955
573 360
953 108
66 164
108 4
905 28
64 843
613 208
50 65
872 151
680 942
118 687
66 942
305 778
874 687
636 801
613 650
187 977
167 180
352 729
324 810
601 845
719 953
953 716
980 256
613 119
19 767
212 527
91 317
753 317
907 331
66 852
680 26
872 965
87 680
824 31
38 332
815 126
103 28
66 781
531 177
154 866
69 146
931 311
719 279
260 481
352 989
680 601
815 54
912 317
265 912
680 154
326 798
317 843
508 658
613 265
464 678
815 47
129 77
13 995
198 317
424 514
912 379
352 678
599 506
680 217
161 507
793 481
87 180
680 599
265 305
308 898
636 644
587 501
562 674
69 644
891 23
613 889
931 47
151 217
263 50
912 599
573 424
488 245
1023 282
857 527
560 227
609 47
527 158
542 424
13 308
820 794
872 468
599 47
345 527
352 345
706 296
568 706
815 550
26 527
151 317
230 755
412 400
390 110
123 955
87 66
801 754
45 61
338 798
479 379
345 151
631 903
641 167
66 854
550 706
719 867
613 719
719 527
613 989
130 468
680 939
308 710
464 843
872 468
876 866
602 802
480 573
955 572
680 781
123 891
602 66
126 483
955 1002
719 653
753 303
453 656
587 599
230 317
167 141
613 931
424 180
613 221
151 492
693 801
230 971
872 893
414 227
345 562
317 31
719 716
123 414
602 43
298 431
345 198
613 230
719 227
613 912
613 542
613 815
872 943
631 815
801 279
338 317
772 601
665 107
338 653
154 468
352 808
296 241
680 394
860 658
400 89
955 869
815 269
116 47
464 592
815 439
815 886
719 317
719 81
613 815
87 192
613 379
424 890
872 438
719 26
815 680
989 955
345 66
345 852
955 66
912 317
26 746
613 486
151 295
198 636
719 641
573 781
772 414
526 45
54 97
453 781
613 957
1009 9
345 514
59 279
69 66
457 424
872 453
527 687
793 424
324 285
719 174
66 781
872 528
931 151
680 296
824 208
719 933
644 824
64 180
732 955
326 834
352 644
453 673
793 151
955 208
776 260
815 955
167 243
352 468
719 685
230 296
317 757
976 818
613 653
815 653
680 389
253 38
815 364
167 843
438 483
828 400
486 438
345 129
352 721
317 898
531 669
180 236
198 177
872 955
453 28
601 227
352 801
390 66
719 154
66 577
872 699
680 801
719 19
723 331
198 917
636 921
613 980
613 272
656 400
883 762
313 317
719 317
531 35
613 129
776 15
108 653
613 843
352 158
352 154
931 1014
613 379
872 801
345 167
326 843
352 938
690 616
265 636
313 277
680 599
820 408
345 949
1009 400
852 1
485 481
931 167
680 991
390 802
601 129
453 265
931 706
931 457
490 151
872 1012
955 710
464 296
186 963
308 538
338 687
154 222
613 331
186 710
230 47
230 545
719 702
613 531
324 818
154 400
903 154
275 66
613 636
66 845
999 545
464 658
66 208
680 731
659 151
719 977
417 753
185 545
815 820
680 971
723 317
149 1002
326 110
932 545
177 508
641 857
641 66
84 294
151 108
697 756
613 980
613 599
503 573
613 285
641 680
989 774
680 54
931 680
230 87
69 4
822 606
719 64
324 212
955 47
872 151
636 317
613 641
130 907
66 260
680 328
198 942
719 514
265 287
613 47
412 260
352 955
746 767
531 158
198 548
198 820
473 298
997 357
613 802
168 47
719 680
955 925
680 796
680 315
198 636
317 208
636 802
265 991
583 861
613 230
706 531
573 400
140 26
907 462
352 277
613 69
680 818
872 87
317 527
64 373
644 845
149 151
66 980
245 516
146 26
719 727
815 644
989 317
208 245
260 242
383 349
397 971
296 798
345 265
613 883
453 798
918 680
260 317
613 66
872 781
641 636
613 587
951 545
392 531
915 753
345 531
66 438
594 154
466 336
66 348
453 646
345 400
130 214
497 285
123 47
412 653
230 550
613 845
66 926
955 282
574 847
154 234
222 886
662 737
872 980
215 820
931 400
352 719
19 654
352 151
872 151
352 66
515 318
123 58
66 260
666 179
731 798
977 591
1018 822
383 527
230 379
59 834
1009 421
66 187
91 869
352 317
613 602
961 317
912 531
613 19
753 11
587 317
345 965
613 296
845 756
989 108
872 326
613 785
26 400
932 644
13 644
699 227
66 151
613 515
815 333
573 180
801 824
953 453
66 710
275 47
352 151
69 776
406 483
352 955
111 824
872 468
801 180
872 985
656 151
815 162
641 167
414 995
45 606
